date,value,month
2023-01-04,1421598.502459135,2023-01
2023-01-05,1445516.7264591348,2023-01
2023-01-06,1438081.8378591347,2023-01
2023-01-09,1457539.0378591346,2023-01
2023-01-10,1457546.6378591347,2023-01
2023-01-11,1456083.8378591347,2023-01
2023-01-12,1445207.6378591347,2023-01
2023-01-13,1463981.2378591348,2023-01
2023-01-16,1471147.0378591348,2023-01
2023-01-17,1467714.2378591348,2023-01
2023-01-18,1464435.0378591346,2023-01
2023-01-19,1461267.8378591347,2023-01
2023-01-20,1468406.4378591347,2023-01
2023-01-30,1476501.4378591347,2023-01
2023-01-31,1455186.8378591347,2023-01
2023-02-01,1472241.4378591347,2023-02
2023-02-02,1480114.6968674946,2023-02
2023-02-03,1464656.9351730146,2023-02
2023-02-06,1438616.953594775,2023-02
2023-02-07,1437153.381529755,2023-02
2023-02-08,1431130.0815297547,2023-02
2023-02-09,1446719.761539355,2023-02
2023-02-10,1428650.8632555548,2023-02
2023-02-13,1437223.7936687549,2023-02
2023-02-14,1431776.970883775,2023-02
2023-02-15,1419918.4781313748,2023-02
2023-02-16,1415156.148883475,2023-02
2023-02-17,1399114.953989795,2023-02
2023-02-20,1402973.8245395948,2023-02
2023-02-21,1394270.558561395,2023-02
2023-02-22,1394265.6543174349,2023-02
2023-02-23,1389599.2475079151,2023-02
2023-02-24,1383741.847507915,2023-02
2023-02-27,1383609.345399675,2023-02
2023-02-28,1389463.822672795,2023-02
2023-03-01,1410482.394035175,2023-03
2023-03-02,1410011.7940351751,2023-03
2023-03-03,1400049.994035175,2023-03
2023-03-06,1400661.6940351753,2023-03
2023-03-07,1382127.1940351753,2023-03
2023-03-08,1380664.312976775,2023-03
2023-03-09,1382529.880072915,2023-03
2023-03-10,1375228.582291395,2023-03
2023-03-13,1396012.9734154548,2023-03
2023-03-14,1393459.9734154548,2023-03
2023-03-15,1389210.2734154551,2023-03
2023-03-16,1381508.873415455,2023-03
2023-03-17,1411527.073415455,2023-03
2023-03-20,1413287.3734154552,2023-03
2023-03-21,1418446.373415455,2023-03
2023-03-22,1436497.573415455,2023-03
2023-03-23,1475099.973415455,2023-03
2023-03-24,1492727.794680255,2023-03
2023-03-27,1487850.434258575,2023-03
2023-03-28,1470232.334258575,2023-03
2023-03-29,1472150.740625515,2023-03
2023-03-30,1470804.243017115,2023-03
2023-03-31,1485348.343017115,2023-03
2023-04-03,1498792.062947375,2023-04
2023-04-04,1512415.6955793751,2023-04
2023-04-06,1510471.6955793751,2023-04
2023-04-07,1508826.377697675,2023-04
2023-04-10,1500095.6768961751,2023-04
2023-04-11,1503374.7020347354,2023-04
2023-04-12,1514742.8247307152,2023-04
2023-04-13,1497465.5247307152,2023-04
2023-04-14,1502241.645994775,2023-04
2023-04-17,1495841.7805905154,2023-04
2023-04-18,1500221.2805905151,2023-04
2023-04-19,1498580.4790905952,2023-04
2023-04-20,1540866.1100923955,2023-04
2023-04-21,1461343.2100923953,2023-04
2023-04-24,1459585.236256875,2023-04
2023-04-25,1463001.6755051354,2023-04
2023-04-26,1462579.4241492352,2023-04
2023-04-27,1461662.7130760355,2023-04
2023-04-28,1470675.4130760352,2023-04
2023-05-04,1473522.9130760352,2023-05
2023-05-05,1472842.5130760353,2023-05
2023-05-08,1479675.6130760354,2023-05
2023-05-09,1481250.7130760353,2023-05
2023-05-10,1483079.8130760354,2023-05
2023-05-11,1489565.4130760354,2023-05
2023-05-12,1488501.9130760352,2023-05
2023-05-15,1489367.4130760354,2023-05
2023-05-16,1489135.8617681952,2023-05
2023-05-17,1492340.4827749555,2023-05
2023-05-18,1498039.8827749554,2023-05
2023-05-19,1505927.8827749556,2023-05
2023-05-22,1513244.0434705755,2023-05
2023-05-23,1506917.7836410552,2023-05
2023-05-24,1493733.2785903355,2023-05
2023-05-25,1504186.1785903357,2023-05
2023-05-26,1507852.2785903355,2023-05
2023-05-29,1541031.1785903354,2023-05
2023-05-30,1540806.7785903355,2023-05
2023-05-31,1533555.7785903355,2023-05
2023-06-01,1526905.5785903356,2023-06
2023-06-02,1534598.6785903354,2023-06
2023-06-05,1543334.4785903355,2023-06
2023-06-06,1533434.9785903355,2023-06
2023-06-07,1535701.6785903354,2023-06
2023-06-08,1524237.7067610556,2023-06
2023-06-09,1535123.3411854957,2023-06
2023-06-12,1545335.9411854956,2023-06
2023-06-13,1563502.1411854955,2023-06
2023-06-14,1565948.0411854957,2023-06
2023-06-15,1567782.9411854958,2023-06
2023-06-16,1577317.7411854956,2023-06
2023-06-19,1574754.7411854956,2023-06
2023-06-20,1575175.2411854956,2023-06
2023-06-21,1577224.2411854956,2023-06
2023-06-26,1571541.4411854958,2023-06
2023-06-27,1561539.0411854954,2023-06
2023-06-28,1574033.9411854958,2023-06
2023-06-29,1580402.1411854958,2023-06
2023-06-30,1583035.041185496,2023-06
2023-07-03,1594767.6279543757,2023-07
2023-07-04,1596950.7298179755,2023-07
2023-07-05,1588619.3298179759,2023-07
2023-07-06,1590617.9298179755,2023-07
2023-07-07,1581258.7298179755,2023-07
2023-07-10,1572272.7298179755,2023-07
2023-07-11,1587579.1298179757,2023-07
2023-07-12,1576118.9298179757,2023-07
2023-07-13,1597372.5298179756,2023-07
2023-07-14,1601963.9589506157,2023-07
2023-07-17,1600866.2688796157,2023-07
2023-07-18,1600461.8688796158,2023-07
2023-07-19,1608848.8688796156,2023-07
2023-07-20,1584005.2688796157,2023-07
2023-07-21,1582061.9790560554,2023-07
2023-07-24,1575289.2786440756,2023-07
2023-07-25,1594078.2786440756,2023-07
2023-07-26,1595079.0786440754,2023-07
2023-07-27,1607974.8786440755,2023-07
2023-07-28,1618739.4786440753,2023-07
2023-07-31,1631401.9490233955,2023-07
2023-08-01,1630886.3645701956,2023-08
2023-08-02,1614654.7645701955,2023-08
2023-08-03,1610429.9645701956,2023-08
2023-08-04,1614977.3645701953,2023-08
2023-08-07,1610780.5534014755,2023-08
2023-08-08,1605195.5442257952,2023-08
2023-08-09,1608329.0442257952,2023-08
2023-08-10,1609884.3682051157,2023-08
2023-08-11,1586143.9363341958,2023-08
2023-08-14,1574354.5363341959,2023-08
2023-08-15,1576562.039417916,2023-08
2023-08-16,1573545.209210036,2023-08
2023-08-17,1581263.721351536,2023-08
2023-08-18,1578380.8171558962,2023-08
2023-08-21,1571186.517155896,2023-08
2023-08-22,1553882.815772796,2023-08
2023-08-23,1552651.545300736,2023-08
2023-08-24,1555709.744659936,2023-08
2023-08-25,1564200.067680736,2023-08
2023-08-28,1569681.767680736,2023-08
2023-08-29,1574497.3676807361,2023-08
2023-08-30,1575134.467680736,2023-08
2023-08-31,1578286.6676807362,2023-08
2023-09-01,1572172.4676807362,2023-09
2023-09-04,1564319.1676807357,2023-09
2023-09-05,1570217.6676807362,2023-09
2023-09-06,1578081.567680736,2023-09
2023-09-07,1578680.367680736,2023-09
2023-09-08,1572399.1676807362,2023-09
2023-09-11,1578697.4676807362,2023-09
2023-09-12,1572895.967680736,2023-09
2023-09-13,1565771.9676807362,2023-09
2023-09-14,1567092.867680736,2023-09
2023-09-15,1572966.567680736,2023-09
2023-09-18,1571070.652184736,2023-09
2023-09-19,1575311.025378416,2023-09
2023-09-20,1581411.0253784163,2023-09
2023-09-21,1578974.6253784162,2023-09
2023-09-22,1576176.7327948161,2023-09
2023-09-25,1579020.3253444163,2023-09
2023-09-26,1572564.4253444164,2023-09
2023-09-27,1561626.1253444166,2023-09
2023-09-28,1558963.0253444165,2023-09
2023-10-09,1557181.3002030961,2023-10
2023-10-10,1540651.8449614968,2023-10
2023-10-11,1532843.6449614963,2023-10
2023-10-12,1532849.5449614967,2023-10
2023-10-13,1531038.1217757368,2023-10
2023-10-16,1529224.4889939772,2023-10
2023-10-17,1529294.6889939771,2023-10
2023-10-18,1529540.3889939773,2023-10
2023-10-19,1529669.0889939773,2023-10
2023-10-20,1529633.988993977,2023-10
2023-10-23,1529669.0889939773,2023-10
2023-10-24,1529669.0889939773,2023-10
2023-10-25,1529528.6889939771,2023-10
2023-10-26,1529516.9889939772,2023-10
2023-10-27,1529680.7889939772,2023-10
2023-10-30,1529774.388993977,2023-10
2023-10-31,1529879.6889939771,2023-10
2023-11-01,1530172.1889939774,2023-11
2023-11-02,1530300.8889939773,2023-11
2023-11-03,1530195.5889939775,2023-11
2023-11-06,1529396.2059281573,2023-11
2023-11-07,1524320.0277204374,2023-11
2023-11-08,1530292.1277204375,2023-11
2023-11-09,1521806.1277204375,2023-11
2023-11-10,1521887.3277204374,2023-11
2023-11-13,1512544.0277204374,2023-11
2023-11-14,1512561.4277204375,2023-11
2023-11-15,1515967.4277204375,2023-11
2023-11-16,1503310.9277204373,2023-11
2023-11-17,1511020.8277204374,2023-11
2023-11-20,1516228.4277204373,2023-11
2023-11-21,1517074.1277204375,2023-11
2023-11-22,1505182.1277204375,2023-11
2023-11-23,1511171.6277204375,2023-11
2023-11-24,1511310.8277204377,2023-11
2023-11-27,1505303.9277204373,2023-11
2023-11-28,1503522.8053669776,2023-11
2023-11-29,1493278.7873133775,2023-11
2023-11-30,1491511.3184739777,2023-11
2023-12-01,1490083.877536298,2023-12
2023-12-04,1490118.077536298,2023-12
2023-12-05,1489242.699467438,2023-12
2023-12-06,1498780.376635118,2023-12
2023-12-07,1491886.976635118,2023-12
2023-12-08,1490903.9820824782,2023-12
2023-12-11,1497978.708621758,2023-12
2023-12-12,1501879.9086421581,2023-12
2023-12-13,1503837.6582471181,2023-12
2023-12-14,1514938.4582471182,2023-12
2023-12-15,1507194.452581278,2023-12
2023-12-18,1511093.3478256303,2023-12
2023-12-19,1512865.3838256302,2023-12
2023-12-20,1516833.39582563,2023-12
2023-12-21,1509734.7958256302,2023-12
2023-12-22,1517125.3158256302,2023-12
2023-12-25,1522524.33182563,2023-12
2023-12-26,1518835.3438256301,2023-12
2023-12-27,1523681.6278256301,2023-12
2023-12-28,1517453.7278256305,2023-12
2023-12-29,1518965.01593519,2023-12
2024-01-02,1526983.7561989902,2024-01
2024-01-03,1515041.8881989904,2024-01
2024-01-04,1515748.1801989903,2024-01
2024-01-05,1509142.1921989904,2024-01
2024-01-08,1507190.12576845,2024-01
2024-01-09,1526431.7607948503,2024-01
2024-01-10,1524325.4727948504,2024-01
2024-01-11,1536061.9734847103,2024-01
2024-01-12,1536979.5410516304,2024-01
2024-01-15,1553752.7215541503,2024-01
2024-01-16,1530329.7132176706,2024-01
2024-01-17,1525223.0904266504,2024-01
2024-01-18,1528657.5169854504,2024-01
2024-01-19,1543920.2969854502,2024-01
2024-01-22,1573103.5242169304,2024-01
2024-01-23,1580838.9788386903,2024-01
2024-01-24,1568590.1508386903,2024-01
2024-01-25,1565283.3810528102,2024-01
2024-01-26,1551799.6840366905,2024-01
2024-01-29,1560080.2984360703,2024-01
2024-01-30,1580740.5358880702,2024-01
2024-01-31,1564197.8585999103,2024-01
2024-02-01,1549583.4753421703,2024-02
2024-02-02,1570377.1801118504,2024-02
2024-02-05,1582666.0043590504,2024-02
2024-02-06,1585979.2368747904,2024-02
2024-02-07,1581746.5156424106,2024-02
2024-02-08,1607641.8109623506,2024-02
2024-02-19,1603913.0704020904,2024-02
2024-02-20,1602503.374262611,2024-02
2024-02-21,1589997.9865191504,2024-02
2024-02-22,1611195.7883013505,2024-02
2024-02-23,1633985.8687361507,2024-02
2024-02-26,1625053.6041860306,2024-02
2024-02-27,1624184.8858100106,2024-02
2024-02-28,1635490.81175793,2024-02
2024-02-29,1630261.3345626106,2024-02
2024-03-01,1639668.5012554307,2024-03
2024-03-04,1668113.7555645509,2024-03
2024-03-05,1662676.2896560307,2024-03
2024-03-06,1663979.0988293109,2024-03
2024-03-07,1660290.2748293108,2024-03
2024-03-08,1671474.9108293108,2024-03
2024-03-11,1647475.8108293107,2024-03
2024-03-12,1635844.242829311,2024-03
2024-03-13,1634246.0428293108,2024-03
2024-03-14,1635542.1188293109,2024-03
2024-03-15,1626110.5209115646,2024-03
2024-03-18,1637431.9913810845,2024-03
2024-03-19,1622079.7159813247,2024-03
2024-03-20,1630839.4834574445,2024-03
2024-03-21,1622335.2248806446,2024-03
2024-03-22,1601395.4123141647,2024-03
2024-03-25,1578125.9123141647,2024-03
2024-03-26,1562967.9672836247,2024-03
2024-03-27,1538861.1428142446,2024-03
2024-03-28,1541234.2324750847,2024-03
2024-03-29,1545387.5608828848,2024-03
2024-04-01,1554154.1586337446,2024-04
2024-04-02,1549955.9367331048,2024-04
2024-04-03,1546921.6967335045,2024-04
2024-04-08,1548645.3357999448,2024-04
2024-04-09,1560944.2645895446,2024-04
2024-04-10,1554513.304121405,2024-04
2024-04-11,1546936.1041214047,2024-04
2024-04-12,1543979.2985327647,2024-04
2024-04-15,1545311.547364585,2024-04
2024-04-16,1527857.156426465,2024-04
2024-04-17,1525171.224142265,2024-04
2024-04-18,1525395.066644765,2024-04
2024-04-19,1526729.500783405,2024-04
2024-04-22,1519385.768192445,2024-04
2024-04-23,1498921.0027252831,2024-04
2024-04-24,1508575.491543723,2024-04
2024-04-25,1507451.5624137232,2024-04
2024-04-26,1513042.0084137232,2024-04
2024-04-29,1511161.7673558753,2024-04
2024-04-30,1514706.2585772155,2024-04
2024-05-06,1523441.8585772156,2024-05
2024-05-07,1533321.3585772153,2024-05
2024-05-08,1531443.6669589155,2024-05
2024-05-09,1529662.2330128755,2024-05
2024-05-10,1530896.0330128756,2024-05
2024-05-13,1533148.8330128759,2024-05
2024-05-14,1537275.5465339557,2024-05
2024-05-15,1532800.3514472556,2024-05
2024-05-16,1529005.0514472558,2024-05
2024-05-17,1538652.7980031357,2024-05
2024-05-20,1553017.2777889355,2024-05
2024-05-21,1545461.0581696755,2024-05
2024-05-22,1544869.5578223155,2024-05
2024-05-23,1525388.7308768758,2024-05
2024-05-24,1517401.4963945558,2024-05
2024-05-27,1517940.6079361155,2024-05
2024-05-28,1512057.8344474356,2024-05
2024-05-29,1503671.3064253554,2024-05
2024-05-30,1484080.0582269556,2024-05
2024-05-31,1484905.2771669556,2024-05
2024-06-03,1481478.3168792157,2024-06
2024-06-04,1492317.5205855356,2024-06
2024-06-05,1479120.2587426156,2024-06
2024-06-06,1488132.0880424755,2024-06
2024-06-07,1497505.7581994357,2024-06
2024-06-11,1488435.1102421158,2024-06
2024-06-12,1498485.7689816358,2024-06
2024-06-13,1497126.4279830558,2024-06
2024-06-14,1492807.2399796357,2024-06
2024-06-17,1502379.149408836,2024-06
2024-06-18,1511701.242180316,2024-06
2024-06-19,1497009.862980316,2024-06
2024-06-20,1505572.462980316,2024-06
2024-06-21,1503512.951888116,2024-06
2024-06-24,1498902.766856796,2024-06
2024-06-25,1492163.366856796,2024-06
2024-06-26,1502685.434044876,2024-06
2024-06-27,1500213.101238596,2024-06
2024-06-28,1512595.211617176,2024-06
2024-07-01,1514258.772960816,2024-07
2024-07-02,1508597.3729608161,2024-07
2024-07-03,1511524.310069176,2024-07
2024-07-04,1504595.9679615162,2024-07
2024-07-05,1507423.5679615163,2024-07
2024-07-08,1518048.0331599163,2024-07
2024-07-09,1544195.3476815764,2024-07
2024-07-10,1542860.710083856,2024-07
2024-07-11,1560033.3193747362,2024-07
2024-07-12,1520618.104823216,2024-07
2024-07-15,1527803.3074868561,2024-07
2024-07-16,1539574.8121841962,2024-07
2024-07-17,1525549.3121841964,2024-07
2024-07-18,1522989.0102382964,2024-07
2024-07-19,1504252.8943192763,2024-07
2024-07-22,1493312.194319276,2024-07
2024-07-23,1489319.4082937362,2024-07
2024-07-24,1484063.4414609973,2024-07
2024-07-25,1471077.7994609973,2024-07
2024-07-26,1469398.3393419373,2024-07
2024-07-29,1470855.1895511136,2024-07
2024-07-30,1474258.6695511139,2024-07
2024-07-31,1472835.5055511137,2024-07
2024-08-01,1475391.4955511135,2024-08
2024-08-02,1477038.7335511139,2024-08
2024-08-05,1484501.6795511136,2024-08
2024-08-06,1479617.3195511135,2024-08
2024-08-07,1480521.4995511137,2024-08
2024-08-08,1475784.9755511137,2024-08
2024-08-09,1474370.0955511136,2024-08
2024-08-12,1466326.6395511138,2024-08
2024-08-13,1470107.3635511138,2024-08
2024-08-14,1474877.4835511139,2024-08
2024-08-15,1472389.1835511138,2024-08
2024-08-16,1473724.0835511137,2024-08
2024-08-19,1477042.1815511137,2024-08
2024-08-20,1478345.6055511138,2024-08
2024-08-21,1475742.1375511137,2024-08
2024-08-22,1479044.8295511138,2024-08
2024-08-23,1480394.3735511135,2024-08
2024-08-26,1479985.8195511138,2024-08
2024-08-27,1475950.0435511135,2024-08
2024-08-28,1477330.8975511137,2024-08
2024-08-29,1476423.5276896968,2024-08
2024-08-30,1474873.2035555968,2024-08
2024-09-02,1474965.5045555967,2024-09
2024-09-03,1475882.437555597,2024-09
2024-09-04,1474162.5735555969,2024-09
2024-09-05,1479419.639555597,2024-09
2024-09-06,1481149.524555597,2024-09
2024-09-09,1479174.332555597,2024-09
2024-09-10,1477460.527837897,2024-09
2024-09-11,1478185.119445166,2024-09
2024-09-12,1477752.3171280744,2024-09
2024-09-13,1487884.5968274341,2024-09
2024-09-18,1493195.296827434,2024-09
2024-09-19,1489844.7168274343,2024-09
2024-09-20,1499583.8768274342,2024-09
2024-09-23,1505673.536827434,2024-09
2024-09-24,1503804.0779804895,2024-09
2024-09-25,1504858.887518614,2024-09
2024-09-26,1498729.407518614,2024-09
2024-09-27,1478415.687518614,2024-09
2024-09-30,1475957.7569788443,2024-09
2024-10-08,1475141.6539135245,2024-10
2024-10-09,1465399.0765788443,2024-10
2024-10-10,1470373.0765788443,2024-10
2024-10-11,1479017.0765788443,2024-10
2024-10-14,1486845.0765788443,2024-10
2024-10-15,1486245.5765788443,2024-10
2024-10-16,1496974.0765788443,2024-10
2024-10-17,1499710.5765788443,2024-10
2024-10-18,1502429.6347396043,2024-10
2024-10-21,1509837.8699016646,2024-10
2024-10-22,1518528.8187036645,2024-10
2024-10-23,1544154.0745318518,2024-10
2024-10-24,1530503.4280509516,2024-10
2024-10-25,1567674.705645025,2024-10
2024-10-28,1579101.209742465,2024-10
2024-10-29,1559221.0392967048,2024-10
2024-10-30,1556867.498414985,2024-10
2024-10-31,1562138.257955985,2024-10
2024-11-01,1531785.057955985,2024-11
2024-11-04,1557233.9880746652,2024-11
2024-11-05,1627193.7818307532,2024-11
2024-11-06,1630805.6571455728,2024-11
2024-11-07,1640335.0656555728,2024-11
2024-11-08,1644993.3751879728,2024-11
2024-11-11,1708205.7001931327,2024-11
2024-11-12,1690983.2650410729,2024-11
2024-11-13,1695171.059681873,2024-11
2024-11-14,1639414.5155851934,2024-11
2024-11-15,1611355.345535593,2024-11
2024-11-18,1574977.3748929931,2024-11
2024-11-19,1611635.293830193,2024-11
2024-11-20,1622957.292379973,2024-11
2024-11-21,1622161.0341024888,2024-11
2024-11-22,1560793.7136927086,2024-11
2024-11-25,1566198.9263355888,2024-11
2024-11-26,1548965.6904577091,2024-11
2024-11-27,1556479.3914546887,2024-11
2024-11-28,1551214.9697446888,2024-11
2024-11-29,1556857.859189889,2024-11
2024-12-02,1569156.247181089,2024-12
2024-12-03,1576077.6070360686,2024-12
2024-12-04,1572174.6487069288,2024-12
2024-12-05,1597397.748706929,2024-12
2024-12-06,1599150.6487069288,2024-12
2024-12-09,1596387.3487069288,2024-12
2024-12-10,1613432.8487069288,2024-12
2024-12-11,1613257.9659069288,2024-12
2024-12-12,1628267.465906929,2024-12
2024-12-13,1607337.7659069288,2024-12
2024-12-16,1606525.0095413288,2024-12
2024-12-17,1586132.1942847488,2024-12
2024-12-18,1586830.4055597489,2024-12
2024-12-19,1569272.0081264414,2024-12
2024-12-20,1569204.3134843162,2024-12
2024-12-23,1574572.5672295962,2024-12
2024-12-24,1569104.2165101185,2024-12
2024-12-25,1568492.739488351,2024-12
2024-12-26,1567473.1348900734,2024-12
2024-12-27,1570599.4948900738,2024-12
2024-12-30,1561765.7548900736,2024-12
2024-12-31,1561406.8552895216,2024-12
2025-01-02,1576158.3299569217,2025-01
2025-01-03,1572041.0899569218,2025-01
2025-01-06,1593307.2999569217,2025-01
2025-01-07,1589866.1818398423,2025-01
2025-01-08,1586070.710902722,2025-01
2025-01-09,1580452.546902722,2025-01
2025-01-10,1571449.426902722,2025-01
2025-01-13,1551088.170902722,2025-01
2025-01-14,1559515.298902722,2025-01
2025-01-15,1561736.2133029022,2025-01
2025-01-16,1558887.7309961491,2025-01
2025-01-17,1557703.7493899814,2025-01
2025-01-20,1548628.5187118412,2025-01
2025-01-21,1548747.2687118412,2025-01
2025-01-22,1560121.9529672107,2025-01
2025-01-23,1555010.6310754707,2025-01
2025-01-24,1550860.917075471,2025-01
2025-01-27,1535799.3510754707,2025-01
2025-02-05,1534468.7105442819,2025-02
2025-02-06,1535790.3801398862,2025-02
2025-02-07,1534463.544139886,2025-02
2025-02-10,1535299.6721616818,2025-02
2025-02-11,1549347.931557842,2025-02
2025-02-12,1546189.3329900021,2025-02
2025-02-13,1547052.8754490563,2025-02
2025-02-14,1550695.2543212222,2025-02
2025-02-17,1534698.0994380224,2025-02
2025-02-18,1579354.1744380223,2025-02
2025-02-19,1575145.7124380223,2025-02
2025-02-20,1571661.7344835817,2025-02
2025-02-21,1576392.5442549419,2025-02
2025-02-24,1571742.9847744417,2025-02
2025-02-25,1569110.5830170414,2025-02
2025-02-26,1559352.6702390416,2025-02
2025-02-27,1541489.0609854218,2025-02
2025-02-28,1489962.262708942,2025-02
2025-03-03,1515476.237885998,2025-03
2025-03-04,1509890.5876379982,2025-03
2025-03-05,1501949.437656398,2025-03
2025-03-06,1505266.277585682,2025-03
2025-03-07,1488407.2336418221,2025-03
2025-03-10,1481635.8336418222,2025-03
2025-03-11,1481553.5336418222,2025-03
2025-03-12,1471922.0336418222,2025-03
2025-03-13,1442802.7117218222,2025-03
2025-03-14,1478352.7187101224,2025-03
2025-03-17,1479910.6187101223,2025-03
2025-03-18,1496598.2187101222,2025-03
2025-03-19,1491612.3834728422,2025-03
2025-03-20,1473546.9037924625,2025-03
2025-03-21,1448623.3037924625,2025-03
2025-03-24,1449284.5037924624,2025-03
2025-03-25,1431685.4608755624,2025-03
2025-03-26,1436996.7400897823,2025-03
2025-03-27,1427930.0399809822,2025-03
2025-03-28,1423316.803379382,2025-03
2025-03-31,1412715.9913248823,2025-03
2025-04-01,1447672.2983261223,2025-04
2025-04-02,1440878.2647790823,2025-04
2025-04-03,1427929.0963734624,2025-04
2025-04-07,1333091.2322969025,2025-04
2025-04-08,1319888.3652540625,2025-04
2025-04-09,1318663.2289908004,2025-04
2025-04-10,1327174.7932068163,2025-04
2025-04-11,1329323.2932068165,2025-04
2025-04-14,1330638.7932068165,2025-04
2025-04-15,1331065.2932068165,2025-04
2025-04-16,1343790.5932068164,2025-04
2025-04-17,1349746.5932068164,2025-04
2025-04-18,1347677.6852068165,2025-04
2025-04-21,1353433.1852068165,2025-04
2025-04-22,1369818.8852068165,2025-04
2025-04-23,1337857.1416068166,2025-04
2025-04-24,1336802.2462626565,2025-04
2025-04-25,1335796.2613041024,2025-04
2025-04-28,1335776.2613041024,2025-04
2025-04-29,1335043.8867712026,2025-04
2025-04-30,1330294.6702237027,2025-04
2025-05-06,1338121.0940205967,2025-05
2025-05-07,1342020.6464675365,2025-05
2025-05-08,1336666.2464675365,2025-05
2025-05-09,1337479.5464675366,2025-05
2025-05-12,1326902.0464675366,2025-05
2025-05-13,1325571.3678656325,2025-05
2025-05-14,1321873.9658802166,2025-05
2025-05-15,1322753.5630152966,2025-05
2025-05-16,1320901.4524325447,2025-05
2025-05-19,1324328.6524325446,2025-05
2025-05-20,1330412.3524325448,2025-05
2025-05-21,1331099.7524325447,2025-05
2025-05-22,1327857.4649438167,2025-05
2025-05-23,1323092.4774902966,2025-05
2025-05-26,1330216.4774902968,2025-05
2025-05-27,1328608.2774902966,2025-05
2025-05-28,1327514.8774902967,2025-05
2025-05-29,1329580.5576790227,2025-05
2025-05-30,1312260.0047875228,2025-05
2025-06-03,1315553.9047875227,2025-06
2025-06-04,1319480.7088223626,2025-06
2025-06-05,1316100.3963796247,2025-06
2025-06-06,1315893.9963796246,2025-06
2025-06-09,1317783.7872388028,2025-06
2025-06-10,1317701.4509908026,2025-06
2025-06-11,1318265.0136833228,2025-06
2025-06-12,1322603.828080503,2025-06
2025-06-13,1312207.3370205027,2025-06
2025-06-16,1317530.025730983,2025-06
2025-06-17,1308317.625730983,2025-06
2025-06-18,1302389.413927463,2025-06
2025-06-19,1285675.121621903,2025-06
2025-06-20,1283057.532121903,2025-06
2025-06-23,1286319.8411955032,2025-06
2025-06-24,1309905.9348196832,2025-06
2025-06-25,1335186.652419683,2025-06
2025-06-26,1330584.0662822232,2025-06
2025-06-27,1335728.282371523,2025-06
2025-06-30,1352702.995993203,2025-06
2025-07-01,1355627.1217481634,2025-07
2025-07-02,1345813.9591840634,2025-07
2025-07-03,1370215.5708227034,2025-07
2025-07-04,1374528.3083714233,2025-07
2025-07-07,1371460.0530038234,2025-07
2025-07-08,1387819.2988611835,2025-07
2025-07-09,1385980.2539053434,2025-07
2025-07-10,1388295.7236119835,2025-07
2025-07-11,1402536.9981659835,2025-07
2025-07-14,1401643.5165599836,2025-07
2025-07-15,1430276.7680991837,2025-07
2025-07-16,1431276.0942345434,2025-07
2025-07-17,1474104.9839882236,2025-07
2025-07-18,1472187.4225062835,2025-07
2025-07-21,1474342.2628619638,2025-07
2025-07-22,1475954.0646820636,2025-07
2025-07-23,1473482.2040249638,2025-07
2025-07-24,1485730.1516134436,2025-07
2025-07-25,1485234.9058820438,2025-07
2025-07-28,1493374.605882044,2025-07
2025-07-29,1514242.1490912037,2025-07
2025-07-30,1504965.6473829637,2025-07
2025-07-31,1488798.7409105639,2025-07
2025-08-01,1475667.6593013238,2025-08
2025-08-04,1478084.3593013238,2025-08
2025-08-05,1481084.4508457838,2025-08
2025-08-06,1491850.5819873838,2025-08
2025-08-07,1480016.1819873839,2025-08
2025-08-08,1461889.9819873837,2025-08
2025-08-11,1489626.676130984,2025-08
2025-08-12,1508332.0747015842,2025-08
2025-08-13,1553299.2570383041,2025-08
2025-08-14,1537805.785435504,2025-08
2025-08-15,1563198.694440304,2025-08
2025-08-18,1593480.137079884,2025-08
2025-08-19,1582793.6499866839,2025-08
2025-08-20,1597687.906979604,2025-08
2025-08-21,1586666.1919989039,2025-08
2025-08-22,1651699.5519055643,2025-08
2025-08-25,1704157.9519055642,2025-08
2025-08-26,1694361.263086604,2025-08
2025-08-27,1672867.5152722842,2025-08
2025-08-28,1719620.3152722837,2025-08
2025-08-29,1718432.649759764,2025-08
2025-09-01,1725786.8726506906,2025-09
2025-09-02,1690918.2988946908,2025-09
2025-09-03,1694199.100019571,2025-09
2025-09-04,1677456.2775805108,2025-09
2025-09-05,1798225.538190591,2025-09
2025-09-08,1830828.9079625013,2025-09
2025-09-09,1810125.6011013414,2025-09
2025-09-10,1803988.573205576,2025-09
2025-09-11,1859397.5314516162,2025-09
2025-09-12,1863192.3785053564,2025-09
2025-09-15,1862938.9785053562,2025-09
2025-09-16,1866037.278505356,2025-09
2025-09-17,1879451.1733313561,2025-09
2025-09-18,1887423.0439458163,2025-09
2025-09-19,1858811.4439458158,2025-09
2025-09-22,1885412.3017374962,2025-09
2025-09-23,1880542.1842978476,2025-09
2025-09-24,1919116.1268698475,2025-09
2025-09-25,1946570.0778889675,2025-09
2025-09-26,1931395.8681319072,2025-09
2025-09-29,1969138.2301966073,2025-09
2025-09-30,1978502.6350847834,2025-09
2025-10-09,2008585.4215623834,2025-10
2025-10-10,1917735.8215623833,2025-10
2025-10-13,1915435.3516779435,2025-10
2025-10-14,1878515.457062664,2025-10
2025-10-15,1911043.5108215038,2025-10
2025-10-16,1938983.7317349007,2025-10
2025-10-17,1905542.6533534208,2025-10
